recorded_date,age_group,sex,observed_ethnicity,domestic_abuse,borough,method_of_killing,solved_status,year,month.name,season
2015-01-01,13 to 19,Male,Black,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,13,JAN,winter
2015-02-01,20 to 24,Male,Black,Not Domestic Abuse,Greenwich,Shooting,Solved,13,FEB,winter
2015-02-01,35 to 44,Male,Other,Not Domestic Abuse,Hillingdon,Shooting,Unsolved,13,FEB,winter
2015-02-01,20 to 24,Male,White,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,55 to 64,Female,White,Domestic Abuse,Merton,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,55 to 64,Female,Other,Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,65 and over,Male,Other,Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,55 to 64,Female,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,13,FEB,winter
2015-02-01,13 to 19,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,13,FEB,winter
2015-03-01,25 to 34,Female,White,Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,13,MAR,spring
2015-03-01,0 to 12,Female,Black,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,13,MAR,spring
2015-03-01,45 to 54,Male,Black,Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,13,MAR,spring
2015-03-01,45 to 54,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,13,MAR,spring
2015-03-01,25 to 34,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,MAR,spring
2015-03-01,45 to 54,Male,White,Not Domestic Abuse,Ealing,Blunt Implement,Solved,13,MAR,spring
2015-03-01,55 to 64,Male,White,Not Domestic Abuse,Newham,Physical Assault,Solved,13,MAR,spring
2015-04-01,45 to 54,Male,Other,Not Domestic Abuse,Ealing,Shooting,Solved,13,APR,spring
2015-04-01,25 to 34,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,13,APR,spring
2015-04-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Shooting,Unsolved,13,APR,spring
2015-04-01,35 to 44,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,13,APR,spring
2015-05-01,25 to 34,Male,Black,Not Domestic Abuse,Ealing,Physical Assault,Solved,13,MAY,spring
2015-05-01,65 and over,Male,Other,Not Domestic Abuse,Wandsworth,Blunt Implement,Solved,13,MAY,spring
2015-05-01,35 to 44,Female,Asian,Not Domestic Abuse,Redbridge,Physical Assault,Solved,13,MAY,spring
2015-05-01,13 to 19,Female,Asian,Not Domestic Abuse,Redbridge,Physical Assault,Solved,13,MAY,spring
2015-05-01,13 to 19,Female,Asian,Domestic Abuse,Redbridge,Physical Assault,Solved,13,MAY,spring
2015-06-01,65 and over,Male,White,Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,13 to 19,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,65 and over,Female,White,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,20 to 24,Male,White,Not Domestic Abuse,Southwark,Physical Assault,Solved,13,JUN,summer
2015-06-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Solved,13,JUN,summer
2015-06-01,65 and over,Male,White,Not Domestic Abuse,Bexley,Blunt Implement,Solved,13,JUN,summer
2015-06-01,25 to 34,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,55 to 64,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,JUN,summer
2015-06-01,45 to 54,Female,White,Not Domestic Abuse,Southwark,Physical Assault,Solved,13,JUN,summer
2015-07-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,13,JUL,summer
2015-07-01,65 and over,Female,Asian,Domestic Abuse,Lewisham,Blunt Implement,Solved,13,JUL,summer
2015-07-01,35 to 44,Male,White,Not Domestic Abuse,Haringey,Shooting,Unsolved,13,JUL,summer
2015-07-01,25 to 34,Male,Black,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,13,JUL,summer
2015-07-01,35 to 44,Female,Black,Not Domestic Abuse,Ealing,Blunt Implement,Solved,13,JUL,summer
2015-07-01,25 to 34,Female,White,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,13,JUL,summer
2015-08-01,45 to 54,Female,White,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,13,AUG,summer
2015-08-01,20 to 24,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,13,AUG,summer
2015-08-01,25 to 34,Female,White,Domestic Abuse,Hounslow,Physical Assault,Solved,13,AUG,summer
2015-08-01,25 to 34,Female,Black,Not Domestic Abuse,Harrow,Physical Assault,Solved,13,AUG,summer
2015-08-01,35 to 44,Male,Black,Not Domestic Abuse,Hackney,Shooting,Unsolved,13,AUG,summer
2015-08-01,65 and over,Male,Asian,Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,13,AUG,summer
2015-08-01,35 to 44,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,13,AUG,summer
2015-09-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,35 to 44,Male,Asian,Domestic Abuse,Tower Hamlets,Physical Assault,Solved,13,SEP,autumn
2015-09-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,65 and over,Male,White,Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,45 to 54,Female,White,Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,45 to 54,Male,White,Not Domestic Abuse,Waltham Forest,Shooting,Solved,13,SEP,autumn
2015-09-01,65 and over,Male,White,Domestic Abuse,Barking & Dagenham,Physical Assault,Solved,13,SEP,autumn
2015-09-01,45 to 54,Male,Asian,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,13,SEP,autumn
2015-09-01,25 to 34,Female,Black,Not Domestic Abuse,Enfield,Physical Assault,Solved,13,SEP,autumn
2015-09-01,25 to 34,Male,White,Not Domestic Abuse,Greenwich,Blunt Implement,Unsolved,13,SEP,autumn
2015-09-01,25 to 34,Male,Black,Not Domestic Abuse,Hackney,Shooting,Solved,13,SEP,autumn
2015-09-01,45 to 54,Male,Black,Not Domestic Abuse,Enfield,Physical Assault,Solved,13,SEP,autumn
2015-10-01,35 to 44,Female,Asian,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-10-01,20 to 24,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-10-01,55 to 64,Male,White,Not Domestic Abuse,Barnet,Blunt Implement,Solved,13,OCT,autumn
2015-10-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-10-01,45 to 54,Male,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-10-01,35 to 44,Male,Black,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-10-01,45 to 54,Female,Asian,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,OCT,autumn
2015-11-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,13 to 19,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,45 to 54,Female,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,25 to 34,Male,White,Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,25 to 34,Male,White,Not Domestic Abuse,Haringey,Blunt Implement,Solved,13,NOV,autumn
2015-11-01,25 to 34,Male,White,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,45 to 54,Female,White,Domestic Abuse,Kensington & Chelsea,Blunt Implement,Unsolved,13,NOV,autumn
2015-11-01,25 to 34,Male,Asian,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,13 to 19,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,13,NOV,autumn
2015-11-01,20 to 24,Male,White,Not Domestic Abuse,Tower Hamlets,Blunt Implement,Solved,13,NOV,autumn
2015-11-01,65 and over,Male,Asian,Domestic Abuse,Harrow,Physical Assault,Solved,13,NOV,autumn
2015-12-01,45 to 54,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,13,DEC,winter
2015-12-01,13 to 19,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,13,DEC,winter
2015-12-01,20 to 24,Female,Black,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,13,DEC,winter
2015-12-01,55 to 64,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,13,DEC,winter
2015-12-01,35 to 44,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,13,DEC,winter
2015-12-01,35 to 44,Male,White,Not Domestic Abuse,Greenwich,Physical Assault,Solved,13,DEC,winter
2015-12-01,45 to 54,Male,White,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,13,DEC,winter
2016-01-01,0 to 12,Male,Black,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,0 to 12,Male,Black,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,35 to 44,Female,Black,Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,13 to 19,Male,Black,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,55 to 64,Male,White,Not Domestic Abuse,Havering,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Physical Assault,Solved,14,JAN,winter
2016-01-01,25 to 34,Male,White,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,35 to 44,Male,Asian,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,14,JAN,winter
2016-01-01,25 to 34,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,14,JAN,winter
2016-02-01,25 to 34,Female,White,Domestic Abuse,Islington,Knife or Sharp Implement,Solved,14,FEB,winter
2016-02-01,25 to 34,Male,White,Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,14,FEB,winter
2016-02-01,65 and over,Female,Black,Not Domestic Abuse,Greenwich,Physical Assault,Solved,14,FEB,winter
2016-03-01,35 to 44,Male,Asian,Domestic Abuse,Kingston Upon Thames,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,25 to 34,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,14,MAR,spring
2016-03-01,25 to 34,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,35 to 44,Female,White,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,25 to 34,Female,White,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,14,MAR,spring
2016-03-01,20 to 24,Male,Asian,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,14,MAR,spring
2016-04-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,14,APR,spring
2016-04-01,45 to 54,Male,White,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,14,APR,spring
2016-04-01,25 to 34,Male,Asian,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,14,APR,spring
2016-04-01,20 to 24,Male,Black,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Unsolved,14,APR,spring
2016-05-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,14,MAY,spring
2016-05-01,65 and over,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,MAY,spring
2016-05-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Shooting,Solved,14,MAY,spring
2016-05-01,45 to 54,Female,Black,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,MAY,spring
2016-05-01,35 to 44,Male,Black,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,14,MAY,spring
2016-06-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Blunt Implement,Solved,14,JUN,summer
2016-06-01,45 to 54,Male,White,Not Domestic Abuse,Hackney,Blunt Implement,Solved,14,JUN,summer
2016-06-01,45 to 54,Male,White,Not Domestic Abuse,Barking & Dagenham,Physical Assault,Solved,14,JUN,summer
2016-06-01,45 to 54,Female,Black,Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Unsolved,14,JUN,summer
2016-06-01,13 to 19,Male,Black,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Unsolved,14,JUN,summer
2016-07-01,13 to 19,Male,Black,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,14,JUL,summer
2016-07-01,20 to 24,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,14,JUL,summer
2016-07-01,25 to 34,Male,Black,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,14,JUL,summer
2016-07-01,25 to 34,Male,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,JUL,summer
2016-08-01,45 to 54,Male,White,Domestic Abuse,Camden,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,35 to 44,Male,Other,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Unsolved,14,AUG,summer
2016-08-01,55 to 64,Female,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Unsolved,14,AUG,summer
2016-08-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,35 to 44,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,55 to 64,Male,White,Not Domestic Abuse,Westminster,Blunt Implement,Solved,14,AUG,summer
2016-08-01,35 to 44,Female,White,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,13 to 19,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,25 to 34,Male,Black,Not Domestic Abuse,Islington,Shooting,Unsolved,14,AUG,summer
2016-08-01,25 to 34,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,14,AUG,summer
2016-08-01,25 to 34,Male,Black,Not Domestic Abuse,Southwark,Blunt Implement,Solved,14,AUG,summer
2016-08-01,25 to 34,Male,White,Not Domestic Abuse,Lewisham,Physical Assault,Solved,14,AUG,summer
2016-09-01,35 to 44,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,White,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-09-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Shooting,Solved,14,SEP,autumn
2016-09-01,55 to 64,Female,Black,Not Domestic Abuse,Barnet,Shooting,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,White,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,White,Not Domestic Abuse,Tower Hamlets,Blunt Implement,Solved,14,SEP,autumn
2016-09-01,25 to 34,Male,Asian,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,14,SEP,autumn
2016-10-01,20 to 24,Male,White,Not Domestic Abuse,Tower Hamlets,Shooting,Solved,14,OCT,autumn
2016-10-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,14,OCT,autumn
2016-10-01,25 to 34,Male,White,Not Domestic Abuse,Waltham Forest,Blunt Implement,Unsolved,14,OCT,autumn
2016-10-01,13 to 19,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Unsolved,14,OCT,autumn
2016-10-01,13 to 19,Male,Other,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,14,OCT,autumn
2016-10-01,20 to 24,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,14,OCT,autumn
2016-10-01,25 to 34,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,14,OCT,autumn
2016-10-01,25 to 34,Male,White,Not Domestic Abuse,Hammersmith & Fulham,Shooting,Solved,14,OCT,autumn
2016-10-01,13 to 19,Male,Black,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Unsolved,14,OCT,autumn
2016-10-01,25 to 34,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,14,OCT,autumn
2016-11-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,14,NOV,autumn
2016-11-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Shooting,Unsolved,14,NOV,autumn
2016-11-01,13 to 19,Male,Black,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,14,NOV,autumn
2016-11-01,20 to 24,Male,White,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,14,NOV,autumn
2016-11-01,13 to 19,Male,Black,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,14,NOV,autumn
2016-11-01,25 to 34,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Unsolved,14,NOV,autumn
2016-11-01,0 to 12,Female,Black,Not Domestic Abuse,Southwark,Physical Assault,Unsolved,14,NOV,autumn
2016-11-01,35 to 44,Female,Black,Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,14,NOV,autumn
2016-11-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,14,NOV,autumn
2016-12-01,55 to 64,Male,Asian,Not Domestic Abuse,Ealing,Blunt Implement,Solved,14,DEC,winter
2016-12-01,13 to 19,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,14,DEC,winter
2016-12-01,20 to 24,Male,White,Not Domestic Abuse,Hammersmith & Fulham,Shooting,Solved,14,DEC,winter
2016-12-01,20 to 24,Male,Black,Not Domestic Abuse,Camden,Shooting,Solved,14,DEC,winter
2016-12-01,25 to 34,Female,Asian,Domestic Abuse,Bexley,Physical Assault,Solved,14,DEC,winter
2016-12-01,45 to 54,Female,Black,Domestic Abuse,Islington,Physical Assault,Solved,14,DEC,winter
2016-12-01,25 to 34,Male,Black,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,14,DEC,winter
2016-12-01,20 to 24,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,14,DEC,winter
2017-01-01,65 and over,Female,Black,Not Domestic Abuse,Croydon,Blunt Implement,Solved,15,JAN,winter
2017-01-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,15,JAN,winter
2017-01-01,20 to 24,Male,White,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,15,JAN,winter
2017-01-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,15,JAN,winter
2017-02-01,45 to 54,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,15,FEB,winter
2017-02-01,20 to 24,Male,Asian,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,15,FEB,winter
2017-02-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,15,FEB,winter
2017-02-01,20 to 24,Male,White,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,15,FEB,winter
2017-02-01,25 to 34,Male,Asian,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,15,FEB,winter
2017-02-01,65 and over,Female,White,Not Domestic Abuse,Barnet,Physical Assault,Solved,15,FEB,winter
2017-03-01,25 to 34,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,15,MAR,spring
2017-03-01,35 to 44,Female,Black,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,15,MAR,spring
2017-03-01,0 to 12,Male,White,Not Domestic Abuse,Hackney,Blunt Implement,Solved,15,MAR,spring
2017-03-01,13 to 19,Male,Black,Not Domestic Abuse,Barking & Dagenham,Shooting,Unsolved,15,MAR,spring
2017-03-01,13 to 19,Male,Black,Not Domestic Abuse,Redbridge,Shooting,Solved,15,MAR,spring
2017-03-01,45 to 54,Male,White,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,15,MAR,spring
2017-03-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,15,MAR,spring
2017-03-01,25 to 34,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,15,MAR,spring
2017-04-01,20 to 24,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Unsolved,15,APR,spring
2017-04-01,20 to 24,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,15,APR,spring
2017-04-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Shooting,Unsolved,15,APR,spring
2017-04-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,15,APR,spring
2017-04-01,20 to 24,Male,Asian,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,15,APR,spring
2017-04-01,13 to 19,Male,Black,Not Domestic Abuse,Greenwich,Blunt Implement,Unsolved,15,APR,spring
